log_id,timestamp,user_action,exception_type,exception_message,origin_file,origin_line,origin_function,db_error_message,db_error_detail,http_status,session_id,resolution_hint,source_log_file,python_traceback,bug_id,execution_id,test_case_id,module
logs_006.txt:213,1997-10-03T21:45:28,The sales representative deleted the incoming shipment but the system raised a validation exception.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/manufacturing/models/record.py,246,action_confirm,"duplicate key value violates unique constraint ""manufacturing_unique_id""",Key (name)=(Test_Record_001) already exists.,403,f7d6eed4-ffdb-4a57-a7c6-7de8f292b896,The API endpoint updated the transfer and successfully completed the transaction.,logs_006.txt,"Traceback (most recent call last): File ""/odoo/addons/manufacturing/models/record.py"", line 246, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2145, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-005582,EXEC-015779,TC-002775,Manufacturing
logs_006.txt:214,1989-06-14T00:43:20,The API endpoint escalated the POS receipt due to missing configuration settings.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/accounting/models/record.py,189,action_confirm,"duplicate key value violates unique constraint ""accounting_unique_id""",Key (name)=(Test_Record_001) already exists.,500,80e6a8e8-910f-4552-b76d-24a27195b74b,The API endpoint escalated the subscription renewal while ensuring all mandatory fields were populated.,logs_006.txt,"Traceback (most recent call last): File ""/odoo/addons/accounting/models/record.py"", line 189, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2860, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-008064,EXEC-013973,TC-014616,Accounting
logs_006.txt:215,1972-02-16T08:36:03,The user rejected the employee record which resulted in an AccessError.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/ecommerce/models/record.py,127,action_confirm,"duplicate key value violates unique constraint ""ecommerce_unique_id""",Key (name)=(Test_Record_001) already exists.,403,22d2b533-12d5-4f82-a882-6c9c8abb022e,The system configured the incoming shipment while ensuring all mandatory fields were populated.,logs_006.txt,"Traceback (most recent call last): File ""/odoo/addons/ecommerce/models/record.py"", line 127, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2394, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-003405,EXEC-003035,TC-011782,eCommerce
logs_006.txt:216,1983-04-29T18:17:02,The accountant deleted the manufacturing order and successfully completed the transaction.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/pos/models/record.py,239,action_confirm,"duplicate key value violates unique constraint ""pos_unique_id""",Key (name)=(Test_Record_001) already exists.,503,0eaef67d-0b3b-463f-ace8-0fcb23cb3ce6,The warehouse operator escalated the subscription renewal triggering a workflow notification.,logs_006.txt,"Traceback (most recent call last): File ""/odoo/addons/pos/models/record.py"", line 239, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2992, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-001242,EXEC-003090,TC-014256,POS
logs_006.txt:217,2020-06-22T12:33:53,The sales representative rejected the employee record due to missing configuration settings.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/manufacturing/models/record.py,62,action_confirm,"duplicate key value violates unique constraint ""manufacturing_unique_id""",Key (name)=(Test_Record_001) already exists.,400,fe197813-2af1-43bf-82ff-a6789b4a45f8,The user updated the POS receipt due to missing configuration settings.,logs_006.txt,"Traceback (most recent call last): File ""/odoo/addons/manufacturing/models/record.py"", line 62, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2472, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-002454,EXEC-005173,TC-019169,Manufacturing
logs_006.txt:218,1978-05-16T00:51:37,The sales representative rejected the transfer triggering a workflow notification.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/accounting/models/record.py,345,action_confirm,"duplicate key value violates unique constraint ""accounting_unique_id""",Key (name)=(Test_Record_001) already exists.,503,f6535030-1576-49ee-8391-1d8b44551c45,The user verified the invoice and successfully completed the transaction.,logs_006.txt,"Traceback (most recent call last): File ""/odoo/addons/accounting/models/record.py"", line 345, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 1164, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-003196,EXEC-008330,TC-012385,Accounting
logs_006.txt:219,2021-07-09T04:07:48,The accountant processed the POS receipt due to missing configuration settings.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/website/models/record.py,195,action_confirm,"duplicate key value violates unique constraint ""website_unique_id""",Key (name)=(Test_Record_001) already exists.,503,01be137d-7481-425c-bb60-705375b322dc,The user rejected the invoice after verifying the related documents.,logs_006.txt,"Traceback (most recent call last): File ""/odoo/addons/website/models/record.py"", line 195, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2502, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-007565,EXEC-004033,TC-006392,Website
logs_006.txt:220,1972-06-20T09:01:16,The system verified the invoice after verifying the related documents.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/manufacturing/models/record.py,479,action_confirm,"duplicate key value violates unique constraint ""manufacturing_unique_id""",Key (name)=(Test_Record_001) already exists.,502,a75c5c18-0f98-41ee-aab8-e04720cd2e9b,The manager updated the invoice but encountered a permission error.,logs_006.txt,"Traceback (most recent call last): File ""/odoo/addons/manufacturing/models/record.py"", line 479, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 1462, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-001907,EXEC-008971,TC-014163,Manufacturing
logs_006.txt:221,1991-06-08T02:38:03,The manager deleted the manufacturing order but the system raised a validation exception.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/quality/models/record.py,122,action_confirm,"duplicate key value violates unique constraint ""quality_unique_id""",Key (name)=(Test_Record_001) already exists.,500,eff31b1a-c73d-4e81-9dec-8bd0e2f31d82,The user updated the invoice and successfully completed the transaction.,logs_006.txt,"Traceback (most recent call last): File ""/odoo/addons/quality/models/record.py"", line 122, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 1608, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-009791,EXEC-016122,TC-010837,Quality
logs_006.txt:222,2014-04-15T18:19:34,The manager escalated the POS receipt and successfully completed the transaction.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/knowledge/models/record.py,339,action_confirm,"duplicate key value violates unique constraint ""knowledge_unique_id""",Key (name)=(Test_Record_001) already exists.,500,e9dbf4a2-7dd3-4cf6-8f74-61edc038706b,The background job updated the invoice but encountered a permission error.,logs_006.txt,"Traceback (most recent call last): File ""/odoo/addons/knowledge/models/record.py"", line 339, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2314, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-000032,EXEC-014011,TC-018081,Knowledge
logs_006.txt:223,1977-05-08T11:54:05,The system rejected the transfer which resulted in an AccessError.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/subscriptions/models/record.py,248,action_confirm,"duplicate key value violates unique constraint ""subscriptions_unique_id""",Key (name)=(Test_Record_001) already exists.,503,df2546ee-9026-4717-aac5-3dc0ef7d981a,The accountant escalated the employee record but the system raised a validation exception.,logs_006.txt,"Traceback (most recent call last): File ""/odoo/addons/subscriptions/models/record.py"", line 248, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 1983, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-007900,EXEC-009827,TC-005066,Subscriptions
logs_006.txt:224,1999-12-18T10:01:31,The background job deleted the invoice but encountered a permission error.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/ecommerce/models/record.py,92,action_confirm,"duplicate key value violates unique constraint ""ecommerce_unique_id""",Key (name)=(Test_Record_001) already exists.,503,028d0572-7f92-4094-b149-5b69bbcf94a7,The background job attempted to confirm the POS receipt and successfully completed the transaction.,logs_006.txt,"Traceback (most recent call last): File ""/odoo/addons/ecommerce/models/record.py"", line 92, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2381, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-009146,EXEC-002187,TC-005694,eCommerce
logs_006.txt:225,1990-02-28T11:41:18,The sales representative attempted to confirm the incoming shipment but the system raised a validation exception.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/maintenance/models/record.py,218,action_confirm,"duplicate key value violates unique constraint ""maintenance_unique_id""",Key (name)=(Test_Record_001) already exists.,400,c8ed9aaf-0181-453f-a33d-f4a801b87037,The warehouse operator rejected the POS receipt due to missing configuration settings.,logs_006.txt,"Traceback (most recent call last): File ""/odoo/addons/maintenance/models/record.py"", line 218, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2089, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-007025,EXEC-004691,TC-004663,Maintenance
